time,seconds_elapsed,z,y,x
1682351608752548600,0.691548583984375,2.2753076553344727,-2.8943567276000977,1.836428165435791
1682351608762547200,0.701547119140625,2.215357780456543,-2.81935453414917,1.6827327013015747
1682351608772546000,0.711546142578125,2.0867700576782227,-2.806328535079956,1.6333831548690796
1682351608782544600,0.721544677734375,1.924962043762207,-2.8070967197418213,1.658720850944519
1682351608792543500,0.73154345703125,1.8303565979003906,-2.7469258308410645,1.7208759784698486
1682351608802542300,0.741542236328125,1.6903629302978516,-2.673543691635132,1.781583309173584
1682351608812541000,0.751541015625,1.6237678527832031,-2.559630870819092,1.8541889190673828
1682351608822539800,0.761539794921875,1.6123161315917969,-2.5379717350006104,1.9055849313735962
1682351608832538400,0.771538330078125,1.5740118026733398,-2.512650489807129,1.9270256757736206
1682351608842537200,0.781537109375,1.5711174011230469,-2.4759163856506348,1.8860656023025513
1682351608852536000,0.7915361328125,1.657486915588379,-2.471012592315674,1.8096448183059692
1682351608862534700,0.80153466796875,1.7883219718933105,-2.4069464206695557,1.7332195043563843
1682351608872533500,0.811533447265625,1.9460363388061523,-2.4861130714416504,1.8790994882583618
1682351608882532000,0.821531982421875,2.10386323928833,-2.774502754211426,2.089850425720215
1682351608892531000,0.831531005859375,2.478267192840576,-3.090395927429199,2.247894287109375
1682351608902529800,0.84152978515625,3.028290271759033,-3.2843003273010254,2.2367310523986816
1682351608912528400,0.8515283203125,3.568563461303711,-3.4463484287261963,2.0715653896331787
1682351608922527200,0.86152734375,3.9823522567749023,-3.75181245803833,1.968513011932373
1682351608932526000,0.871526123046875,4.149106979370117,-4.071182727813721,1.851699948310852
1682351608942524700,0.881524658203125,4.024298667907715,-4.370273590087891,1.704487681388855
1682351608952523500,0.8915234375,3.658559799194336,-4.5066752433776855,1.4808259010314941
1682351608962522400,0.9015224609375,3.2480249404907227,-4.512268543243408,1.2106328010559082
1682351608972521000,0.91152099609375,2.7338924407958984,-4.424631595611572,1.0091664791107178
1682351608982519800,0.921519775390625,2.1500911712646484,-4.31705904006958,0.946906328201294
1682351608992518400,0.931518310546875,1.527836799621582,-4.18318510055542,0.9290781021118164
1682351609002517200,0.941517333984375,0.938145637512207,-4.019966125488281,0.9084882736206055
1682351609012516000,0.95151611328125,0.47708654403686523,-3.85922908782959,0.9199273586273193
1682351609022514700,0.9615146484375,0.04354381561279297,-3.7679123878479004,1.0262384414672852
1682351609032513500,0.971513427734375,-0.28110265731811523,-3.7442774772644043,1.1304616928100586
1682351609042512400,0.981512451171875,-0.4185199737548828,-3.739628791809082,1.1704459190368652
1682351609052511000,0.991510986328125,-0.29947853088378906,-3.848785877227783,1.2653977870941162
1682351609062509800,1.001509765625,0.03456544876098633,-4.0655436515808105,1.3564890623092651
1682351609072508700,1.0115087890625,0.6635088920593262,-4.356536865234375,1.4674445390701294
1682351609082507300,1.02150732421875,1.5504331588745117,-4.712250232696533,1.608203411102295
1682351609092506000,1.031506103515625,2.163634777069092,-4.9474310874938965,1.7137932777404785
1682351609102504700,1.041504638671875,2.543282985687256,-5.082213878631592,1.7098945379257202
1682351609112503600,1.051503662109375,2.747659683227539,-5.048691749572754,1.6527302265167236
1682351609122502100,1.061502197265625,2.648716926574707,-5.007629871368408,1.5338399410247803
1682351609132501000,1.0715009765625,2.369037628173828,-4.968813896179199,1.5062400102615356
1682351609142499600,1.08149951171875,1.8842010498046875,-4.94352388381958,1.527908205986023
1682351609152498400,1.09149853515625,1.3162097930908203,-4.766836643218994,1.5483676195144653
1682351609162497000,1.1014970703125,0.8014602661132812,-4.496760368347168,1.491937279701233
1682351609172496000,1.111495849609375,0.41803836822509766,-4.245729446411133,1.4944612979888916
1682351609182494700,1.12149462890625,0.08909130096435547,-4.139236927032471,1.550649642944336
1682351609192493300,1.131493408203125,-0.17270803451538086,-4.0214033126831055,1.620187759399414
1682351609202492000,1.141491943359375,-0.37499332427978516,-3.859098434448242,1.5886735916137695
1682351609212490800,1.15149072265625,-0.563178539276123,-3.693284511566162,1.5229880809783936
1682351609222489300,1.1614892578125,-0.7395110130310059,-3.535950183868408,1.471447467803955
1682351609232488200,1.17148828125,-0.8253765106201172,-3.3627448081970215,1.3953450918197632
1682351609242487000,1.181487060546875,-0.8406863212585449,-3.2252707481384277,1.3112294673919678
1682351609252485600,1.191485595703125,-0.7768163681030273,-3.124925136566162,1.287628173828125
1682351609262484500,1.201484375,-0.6251420974731445,-3.0489180088043213,1.306613564491272
1682351609272483000,1.211483154296875,-0.38419151306152344,-2.9726011753082275,1.3812395334243774
1682351609282482000,1.22148193359375,-0.08537912368774414,-2.91243052482605,1.4345797300338745
1682351609292480800,1.231480712890625,0.22396183013916016,-2.8517138957977295,1.4798588752746582
1682351609302479400,1.241479248046875,0.5995645523071289,-2.764296770095825,1.4610105752944946
1682351609312478200,1.251478271484375,1.003509521484375,-2.695702314376831,1.5201492309570312
1682351609322477000,1.26147705078125,1.4408273696899414,-2.6887857913970947,1.6175035238265991
1682351609332475600,1.2714755859375,1.7928447723388672,-2.717816114425659,1.6997836828231812
1682351609342474500,1.281474609375,2.034806251525879,-2.7984795570373535,1.7237063646316528
1682351609352473300,1.291473388671875,2.3099489212036133,-2.8415563106536865,1.7255492210388184
1682351609362472000,1.301471923828125,2.5012283325195312,-2.852346420288086,1.7652561664581299
1682351609372470800,1.311470703125,2.6243343353271484,-2.9263763427734375,1.9096599817276
1682351609382469400,1.321469482421875,2.7107105255126953,-2.9700558185577393,1.9733929634094238
1682351609392468200,1.33146826171875,2.7569169998168945,-3.0528664588928223,1.9287890195846558
1682351609402467000,1.341467041015625,2.76987361907959,-3.1374056339263916,1.7753105163574219
1682351609412465700,1.351465576171875,2.801516532897949,-3.272493362426758,1.5970656871795654
1682351609422464500,1.361464599609375,2.9012231826782227,-3.395108461380005,1.3661932945251465
1682351609432463400,1.37146337890625,3.0606985092163086,-3.4829599857330322,1.207302212715149
1682351609442462000,1.3814619140625,3.227078437805176,-3.5796871185302734,1.1018515825271606
1682351609452460800,1.391460693359375,3.317673683166504,-3.6199593544006348,0.9159775972366333
1682351609462459400,1.40145947265625,3.3392276763916016,-3.5870349407196045,0.806968092918396
1682351609472458200,1.411458251953125,3.250244140625,-3.6412813663482666,0.7876936197280884
1682351609482457000,1.42145703125,3.1819705963134766,-3.6897408962249756,0.9950608015060425
1682351609492456000,1.4314560546875,3.2086305618286133,-3.807295799255371,1.2140570878982544
1682351609502455000,1.441455078125,3.3015012741088867,-3.8909127712249756,1.3002113103866577
1682351609512454000,1.451453857421875,3.4218597412109375,-3.9926366806030273,1.2938176393508911
1682351609522452700,1.46145263671875,3.6140241622924805,-4.04685640335083,1.2583832740783691
1682351609532451600,1.47145166015625,3.6883344650268555,-4.092410564422607,1.2332359552383423
1682351609542450400,1.481450439453125,3.6856231689453125,-4.066092491149902,1.1939371824264526
1682351609552449300,1.49144921875,3.5844783782958984,-4.012472152709961,1.243208885192871
1682351609562448100,1.5014482421875,3.3100757598876953,-3.9544193744659424,1.367042899131775
1682351609572447000,1.511447021484375,2.804104804992676,-3.8661770820617676,1.5206390619277954
1682351609582445800,1.52144580078125,2.2096376419067383,-3.716049909591675,1.5992426872253418
1682351609592444700,1.531444580078125,1.5132503509521484,-3.55438232421875,1.6437064409255981
1682351609602443500,1.541443603515625,0.8599786758422852,-3.436925172805786,1.6863641738891602
1682351609612442400,1.5514423828125,0.30928993225097656,-3.3811264038085938,1.8222476243972778
1682351609622441200,1.561441162109375,-0.15198898315429688,-3.3583288192749023,2.042212724685669
1682351609632440000,1.571440185546875,-0.32179689407348633,-3.3323283195495605,2.2201285362243652
1682351609642439000,1.58143896484375,-0.2138690948486328,-3.35067081451416,2.4810571670532227
1682351609652437800,1.591437744140625,-0.015645980834960938,-3.5053634643554688,2.877265453338623
1682351609662436600,1.6014365234375,0.35283470153808594,-3.66231369972229,3.260255813598633
1682351609672435500,1.611435546875,0.8577241897583008,-3.8432633876800537,3.5394375324249268
1682351609682434300,1.621434326171875,1.377507209777832,-4.010382652282715,3.6049818992614746
1682351609692433200,1.63143310546875,1.8311805725097656,-4.157509803771973,3.5285167694091797
1682351609702432000,1.641431884765625,2.091139793395996,-4.2517218589782715,3.255748987197876
1682351609712430800,1.651430908203125,2.1234617233276367,-4.309043884277344,2.8682711124420166
1682351609722429700,1.6614296875,1.9560251235961914,-4.321833610534668,2.3452773094177246
1682351609732428500,1.671428466796875,1.5176153182983398,-4.346933364868164,1.8998103141784668
1682351609742427600,1.681427734375,0.9126501083374023,-4.313960075378418,1.5578664541244507
1682351609752426500,1.691426513671875,0.2962789535522461,-4.131263732910156,1.3807615041732788
1682351609762425300,1.70142529296875,-0.3792133331298828,-3.851395606994629,1.2911765575408936
1682351609772424000,1.711423828125,-0.949277400970459,-3.570777416229248,1.2964255809783936
1682351609782422800,1.7214228515625,-1.3784418106079102,-3.3208398818969727,1.408177137374878
1682351609792421600,1.731421630859375,-1.7358980178833008,-3.113490104675293,1.5286773443222046
1682351609802420200,1.741420166015625,-1.9693446159362793,-2.94998836517334,1.6107546091079712
1682351609812418800,1.751418701171875,-1.981076717376709,-2.8837265968322754,1.6416678428649902
1682351609822417700,1.761417724609375,-1.7605538368225098,-2.862090587615967,1.6410411596298218
1682351609832416300,1.771416259765625,-1.4811124801635742,-2.814443349838257,1.5776222944259644
1682351609842415000,1.7814150390625,-1.0902347564697266,-2.7556705474853516,1.4410483837127686
1682351609852414000,1.7914140625,-0.7257513999938965,-2.709010124206543,1.3274258375167847
1682351609862412500,1.80141259765625,-0.4028000831604004,-2.7608680725097656,1.3448232412338257
1682351609872411400,1.811411376953125,-0.13201522827148438,-2.762523889541626,1.3809642791748047
1682351609882410200,1.82141015625,0.14772319793701172,-2.738662004470825,1.4067858457565308
1682351609892408800,1.831408935546875,0.5089597702026367,-2.7227210998535156,1.4576393365859985
1682351609902407700,1.84140771484375,0.8200254440307617,-2.7138864994049072,1.5034879446029663
1682351609912406500,1.851406494140625,1.1742792129516602,-2.727651357650757,1.4908902645111084
1682351609922405000,1.861405029296875,1.4758872985839844,-2.761033058166504,1.4165219068527222
1682351609932404000,1.871404052734375,1.796391487121582,-2.8264312744140625,1.3199198246002197
1682351609942402600,1.881402587890625,2.0870361328125,-2.8914473056793213,1.1578342914581299
1682351609952401400,1.8914013671875,2.3388938903808594,-2.943023204803467,0.9994983673095703
1682351609962400300,1.901400146484375,2.5930652618408203,-2.9443488121032715,0.8701944351196289
1682351609972398800,1.91139892578125,2.8052139282226562,-2.94625186920166,0.7306690216064453
1682351609982397700,1.921397705078125,2.9567766189575195,-2.9083714485168457,0.6220846176147461
1682351609992396500,1.931396484375,3.088057518005371,-2.8349623680114746,0.5747697353363037
1682351610002395100,1.94139501953125,3.157101631164551,-2.8087024688720703,0.6153244972229004
1682351610012394000,1.95139404296875,3.124871253967285,-2.8372302055358887,0.7056670188903809
1682351610022392600,1.961392578125,2.983610153198242,-2.7788925170898438,0.7492263317108154
1682351610032391400,1.971391357421875,2.764179229736328,-2.7302677631378174,0.802426815032959
1682351610042390300,1.981390380859375,2.6605215072631836,-2.725119113922119,0.9445672035217285
1682351610052388900,1.991388916015625,2.665121078491211,-2.7703752517700195,1.1438937187194824
1682351610062387700,2.0013876953125,2.853879928588867,-2.8592069149017334,1.352542757987976
1682351610072386300,2.01138623046875,3.2289857864379883,-3.006382703781128,1.4902288913726807
1682351610082385200,2.02138525390625,3.691394805908203,-3.2021796703338623,1.521634817123413
1682351610092384000,2.031384033203125,4.161932945251465,-3.452472448348999,1.488978624343872
1682351610102382600,2.041382568359375,4.541788101196289,-3.7684147357940674,1.3810096979141235
1682351610112381400,2.05138134765625,4.74355411529541,-4.121455669403076,1.258316993713379
1682351610122380000,2.061380126953125,4.748142242431641,-4.358794212341309,0.9893543720245361
1682351610132379000,2.07137890625,4.538535118103027,-4.425690174102783,0.7269630432128906
1682351610142377700,2.081377685546875,4.0148820877075195,-4.4645233154296875,0.5395560264587402
1682351610152376300,2.091376220703125,3.149674415588379,-4.43989372253418,0.4379448890686035
1682351610162375200,2.101375244140625,2.0645084381103516,-4.282868385314941,0.4138145446777344
1682351610172373800,2.111373779296875,0.8825979232788086,-4.091292381286621,0.5403742790222168
1682351610182372600,2.12137255859375,-0.03160572052001953,-3.9473555088043213,0.6882774829864502
1682351610192371200,2.13137109375,-0.6957836151123047,-3.8215255737304688,0.9159772396087646
1682351610202370000,2.1413701171875,-1.0680103302001953,-3.6937708854675293,1.088524341583252
1682351610212368600,2.15136865234375,-1.1374330520629883,-3.5855014324188232,1.2865703105926514
1682351610222367200,2.1613671875,-0.9255352020263672,-3.6397297382354736,1.5008862018585205
1682351610232366000,2.171365966796875,-0.3505363464355469,-3.7818362712860107,1.7161388397216797
1682351610242365000,2.181364990234375,0.25566673278808594,-4.086323261260986,1.8386085033416748
1682351610252363500,2.191363525390625,0.7203159332275391,-4.4256157875061035,1.8118356466293335
1682351610262362400,2.2013623046875,1.0422382354736328,-4.688122272491455,1.687252402305603
1682351610272361200,2.211361328125,1.2778711318969727,-4.798205375671387,1.4830073118209839
1682351610282359800,2.22135986328125,1.4435033798217773,-4.848832607269287,1.2598989009857178
1682351610292358700,2.231358642578125,1.57147216796875,-4.858299732208252,1.0654301643371582
1682351610302357200,2.241357177734375,1.6847944259643555,-4.845616340637207,0.9229276180267334
1682351610312356000,2.251356201171875,1.5834293365478516,-4.79375696182251,0.9287234544754028
1682351610322355000,2.26135498046875,1.2971315383911133,-4.73873233795166,1.0463926792144775
1682351610332353500,2.271353515625,0.843602180480957,-4.558418273925781,1.1624959707260132
1682351610342352400,2.281352294921875,0.2922372817993164,-4.320598602294922,1.244222640991211
1682351610352351200,2.291351318359375,-0.2508220672607422,-4.154680252075195,1.3545360565185547
1682351610362349800,2.301349853515625,-0.6754703521728516,-4.03569221496582,1.4454851150512695
1682351610372348700,2.3113486328125,-1.017782211303711,-3.892725706100464,1.4985237121582031
1682351610382347300,2.32134716796875,-1.174386978149414,-3.7635841369628906,1.4811687469482422
1682351610392346000,2.33134619140625,-1.2376675605773926,-3.608156681060791,1.4256901741027832
1682351610402345000,2.341344970703125,-1.2231459617614746,-3.473501682281494,1.3298306465148926
1682351610412343600,2.351343505859375,-1.1001372337341309,-3.3956878185272217,1.2350330352783203
1682351610422342400,2.36134228515625,-0.995485782623291,-3.3300416469573975,1.1854891777038574
1682351610432341200,2.37134130859375,-0.8162384033203125,-3.3249478340148926,1.1284269094467163
1682351610442339800,2.38133984375,-0.5073037147521973,-3.280334711074829,1.1227858066558838
1682351610452338700,2.391338623046875,-0.20727920532226562,-3.201327323913574,1.056107521057129
1682351610462337500,2.401337646484375,0.1083383560180664,-3.121716022491455,1.037394404411316
1682351610472336100,2.411336181640625,0.48041534423828125,-3.1005077362060547,1.0735273361206055
1682351610482335000,2.4213349609375,0.8327674865722656,-3.1088707447052,1.107772946357727
1682351610492333600,2.43133349609375,1.1730728149414062,-3.1281394958496094,1.1433898210525513
1682351610502332400,2.44133251953125,1.5179615020751953,-3.1557459831237793,1.1851000785827637
1682351610512331300,2.451331298828125,1.7695808410644531,-3.182464838027954,1.2381988763809204
1682351610522330000,2.461330078125,2.0281524658203125,-3.250943660736084,1.3406834602355957
1682351610532329000,2.471328857421875,2.4348812103271484,-3.3537509441375732,1.4402868747711182
1682351610542327800,2.481327880859375,2.811774253845215,-3.4496798515319824,1.5634690523147583
1682351610552327000,2.491326904296875,3.2373971939086914,-3.5483717918395996,1.703261137008667
1682351610562325800,2.50132568359375,3.4875965118408203,-3.6295578479766846,1.7238795757293701
1682351610572324900,2.511324951171875,3.575545310974121,-3.747265577316284,1.6440653800964355
1682351610582323700,2.52132373046875,3.4980039596557617,-3.787810802459717,1.4343527555465698
1682351610592322800,2.53132275390625,3.3253860473632812,-3.770773410797119,1.1823160648345947
1682351610602322000,2.541322021484375,3.055807113647461,-3.7612738609313965,1.035592794418335
1682351610612321000,2.551321044921875,2.718425750732422,-3.7076258659362793,0.9724053144454956
1682351610622320000,2.561320068359375,2.3636560440063477,-3.584397315979004,0.998410165309906
1682351610632319000,2.571319091796875,1.974806785583496,-3.397238254547119,1.0303220748901367
1682351610642318000,2.581318115234375,1.5507583618164062,-3.0878820419311523,1.024109125137329
1682351610652317200,2.591317138671875,1.3327713012695312,-2.9069786071777344,1.1441519260406494
1682351610662316300,2.60131640625,1.0563888549804688,-2.8435235023498535,1.3098417520523071
1682351610672315400,2.6113154296875,0.8475456237792969,-2.7982749938964844,1.3900580406188965
1682351610682314500,2.621314453125,0.8398027420043945,-2.8194546699523926,1.4953371286392212
1682351610692313300,2.631313232421875,0.9465970993041992,-2.9910192489624023,1.6390767097473145
1682351610702312400,2.6413125,1.345322608947754,-3.3426947593688965,1.789397120475769
1682351610712311600,2.6513115234375,2.0524539947509766,-3.7864952087402344,1.8910452127456665
1682351610722310700,2.661310546875,2.72043514251709,-4.055826187133789,1.7325509786605835
1682351610732309800,2.671309814453125,3.3345232009887695,-4.2087626457214355,1.3845043182373047
1682351610742308600,2.68130859375,3.6181344985961914,-4.278173446655273,1.0346869230270386
1682351610752307700,2.6913076171875,3.400202751159668,-4.353358745574951,0.738288402557373
1682351610762306800,2.701306884765625,2.6906518936157227,-4.338324546813965,0.5730259418487549
1682351610772306000,2.711305908203125,1.8745574951171875,-4.16802978515625,0.5578373670578003
1682351610782305000,2.721304931640625,1.2418546676635742,-3.8924732208251953,0.7360367774963379
1682351610792304000,2.73130419921875,0.6976919174194336,-3.697524070739746,1.0553393363952637
1682351610802303000,2.741302978515625,0.4173402786254883,-3.5651280879974365,1.473274827003479
1682351610812302000,2.751302001953125,0.3101644515991211,-3.5052285194396973,1.9501253366470337
1682351610822301000,2.761301025390625,0.3638601303100586,-3.5390818119049072,2.3042232990264893
1682351610832299800,2.7712998046875,0.5703945159912109,-3.627835750579834,2.5008411407470703
1682351610842298600,2.781298583984375,0.820124626159668,-3.789201259613037,2.5410618782043457
1682351610852297500,2.79129736328125,1.0911550521850586,-3.930858612060547,2.467677354812622
1682351610862296300,2.80129638671875,1.295339584350586,-3.9360055923461914,2.23881459236145
1682351610872295200,2.811295166015625,1.3680248260498047,-3.9153151512145996,1.9398672580718994
1682351610882293800,2.821293701171875,1.2634716033935547,-3.874990701675415,1.6600298881530762
1682351610892292600,2.831292724609375,1.0503292083740234,-3.794503927230835,1.4868438243865967
1682351610902291200,2.841291259765625,0.7534513473510742,-3.657254219055176,1.3725786209106445
1682351610912290000,2.8512900390625,0.42054080963134766,-3.4615285396575928,1.3623135089874268
1682351610922288600,2.86128857421875,0.0750875473022461,-3.23832368850708,1.4467837810516357
1682351610932287500,2.87128759765625,-0.22668933868408203,-2.9886608123779297,1.4989464282989502
1682351610942286000,2.8812861328125,-0.49585723876953125,-2.8324081897735596,1.5556501150131226
1682351610952285000,2.891284912109375,-0.6687211990356445,-2.7511911392211914,1.6380317211151123
1682351610962283800,2.90128369140625,-0.8084464073181152,-2.7290894985198975,1.697908878326416
1682351610972282400,2.911282470703125,-0.860929012298584,-2.6447935104370117,1.6081078052520752
1682351610982281200,2.92128125,-0.6519923210144043,-2.5879390239715576,1.5176852941513062
1682351610992280000,2.931280029296875,-0.46699953079223633,-2.5363762378692627,1.3233675956726074
1682351611002278700,2.941278564453125,-0.21477508544921875,-2.5320680141448975,1.1719006299972534
1682351611012277500,2.951277587890625,-0.08162212371826172,-2.5104730129241943,1.13429856300354
1682351611022276400,2.9612763671875,-0.028090476989746094,-2.462045669555664,1.0903679132461548
1682351611032275000,2.97127490234375,-0.010928153991699219,-2.392029285430908,1.044742226600647
1682351611042273800,2.981273681640625,-0.0209197998046875,-2.282719373703003,1.0411691665649414
1682351611052272400,2.9912724609375,0.1377573013305664,-2.2665963172912598,1.049936294555664
1682351611062271200,3.001271240234375,0.363861083984375,-2.2626757621765137,1.0893075466156006
1682351611072270000,3.01127001953125,0.7574806213378906,-2.2434332370758057,1.054648995399475
1682351611082268700,3.0212685546875,1.1871891021728516,-2.261338233947754,1.00474214553833
1682351611092267500,3.031267578125,1.54864501953125,-2.3252928256988525,0.9589203596115112
1682351611102266000,3.04126611328125,1.7785911560058594,-2.404081344604492,0.8601299524307251
1682351611112265000,3.051264892578125,1.9738702774047852,-2.434718608856201,0.6992988586425781
1682351611122263800,3.061263916015625,2.1396732330322266,-2.4805033206939697,0.5692200660705566
1682351611132262400,3.071262451171875,2.1728668212890625,-2.5301544666290283,0.5444341897964478
1682351611142261200,3.08126123046875,2.1455936431884766,-2.546412944793701,0.5449323654174805
1682351611152260000,3.091260009765625,2.0770254135131836,-2.516887664794922,0.5930191278457642
1682351611162258700,3.1012587890625,1.9688711166381836,-2.4830453395843506,0.6965982913970947
1682351611172257500,3.111257568359375,1.9468317031860352,-2.468747615814209,0.7772822380065918
1682351611182256400,3.12125634765625,1.975773811340332,-2.446988821029663,0.7971681356430054
1682351611192255000,3.1312548828125,2.007052421569824,-2.401425361633301,0.7983641624450684
1682351611202253800,3.14125390625,2.0294809341430664,-2.367886543273926,0.7553519010543823
1682351611212252700,3.151252685546875,1.9846019744873047,-2.421510934829712,0.7720719575881958
1682351611222251300,3.161251220703125,2.1281604766845703,-2.418684244155884,0.7941673994064331
1682351611232250000,3.17125,2.3544225692749023,-2.4817605018615723,0.9044253826141357
1682351611242248700,3.181248779296875,2.605854034423828,-2.6590049266815186,0.9709011316299438
1682351611252247600,3.19124755859375,2.9799013137817383,-2.86572265625,0.9613974094390869
1682351611262246100,3.20124609375,3.365224838256836,-3.0810999870300293,0.8544178009033203
1682351611272245000,3.211244873046875,3.6207056045532227,-3.2314393520355225,0.6385775804519653
1682351611282243600,3.22124365234375,3.7111740112304688,-3.4213311672210693,0.41770923137664795
1682351611292242400,3.231242431640625,3.653806686401367,-3.623861312866211,0.37110912799835205
1682351611302241000,3.241240966796875,3.397793769836426,-3.76369047164917,0.38854682445526123
1682351611312239900,3.251239990234375,2.9708852767944336,-3.841320276260376,0.38371193408966064
1682351611322238500,3.261238525390625,2.4704647064208984,-3.8757781982421875,0.37774133682250977
1682351611332237300,3.2712373046875,1.8712520599365234,-3.822490692138672,0.30351054668426514
1682351611342236000,3.28123583984375,1.1894760131835938,-3.719411849975586,0.2719237804412842
1682351611352234800,3.29123486328125,0.5717649459838867,-3.638284206390381,0.2565131187438965
1682351611362233300,3.3012333984375,0.05635643005371094,-3.5688743591308594,0.2870960235595703
1682351611372232200,3.311232177734375,-0.2760009765625,-3.4958465099334717,0.2988927364349365
1682351611382231000,3.32123095703125,-0.40424442291259766,-3.439753532409668,0.3049076795578003
1682351611392229600,3.331229736328125,-0.33336639404296875,-3.517622947692871,0.4210495948791504
1682351611402228500,3.341228515625,-0.2476511001586914,-3.667426824569702,0.5836700201034546
1682351611412227300,3.351227294921875,-0.045332908630371094,-3.796992063522339,0.7501218318939209
1682351611422226200,3.36122607421875,0.24580001831054688,-4.015837669372559,0.9488117694854736
1682351611432224800,3.371224853515625,0.5842018127441406,-4.18754768371582,1.0676977634429932
1682351611442223600,3.3812236328125,0.8848800659179688,-4.376229286193848,1.210581660270691
1682351611452222200,3.39122216796875,1.1753978729248047,-4.5007781982421875,1.2332273721694946
1682351611462221000,3.401220947265625,1.4263124465942383,-4.519009590148926,1.1192350387573242
1682351611472219600,3.4112197265625,1.6362943649291992,-4.513480186462402,0.9881841540336609
1682351611482218500,3.421218505859375,1.756087303161621,-4.522056579589844,0.9143790602684021
1682351611492217300,3.43121728515625,1.755925178527832,-4.485498905181885,0.8488085269927979
1682351611502216000,3.4412158203125,1.5269756317138672,-4.473446369171143,0.8437057137489319
1682351611512214800,3.45121484375,1.1039485931396484,-4.43563175201416,0.8817957043647766
